id,first_name,last_name,position,weight
75477,Michael,Rollins,DE,235
75479,Eric,Bond,DT,289
75481,Larry,Clark,RB,220
75482,Leon,Turner,WR,195
75483,John,Counts,OT,287
75484,Rudy,Martinez,CB,182
75485,Anthony,Smith,WR,197
75486,Russell,Huffman,QB,231
75487,Mark,Clemmer,CB,183
75488,Clive,Jones,OG,288
75489,Ben,Groom,WR,191
75490,Nicholas,Aliaj,RB,221
75491,Nathan,Reeder,RB,227
75492,Joseph,Love,WR,186
75493,Christopher,Krawczyk,K,196
75494,Herman,Hunter,QB,235
75497,Salvador,Rivera,WR,187
75500,Steven,Lyons,OT,300
75504,Gregory,Ketema,C,280
75505,Vernon,Bunch,OLB,259
75508,Felipe,Quiles,OT,303
75509,Jung,Nayak,DE,275
75510,Jason,Huval,C,277
75512,Darrel,Stone,FS,205
75513,Jaime,Gorum,C,280
75516,Paul,Hull,OG,307
75517,Phillip,Clark,OG,302
75518,Rodney,Kelsey,DT,271
75519,John,Sook,DT,279
75520,Bryan,Panganiban,DE,304
75522,Thomas,Cole,ILB,230
75523,Dennis,Chartier,SS,195
75524,Ellis,Funk,TE,234
75525,Jim,Chance,K,197
75526,Lawrence,Burnett,QB,213
75527,Naveen,Griffith,DE,241
75528,Alphonso,Thornton,DT,273
75529,Thomas,Nerio,OLB,240
75531,Jon,Hilton,OT,295
75532,Paul,Martinez,QB,191
75534,James,Mullins,OLB,231
75537,Lucas,Devore,OLB,255
75538,Esteban,Paniagua,OLB,240
75541,William,Frazier,DE,289
75544,Douglas,Anthony,C,297
75545,Albert,Henkelman,RB,212
75546,Robert,Watters,DE,261
75547,Tracey,Wright,C,303
75552,Wilfredo,Rios,OLB,221
75553,Byron,Schwarz,C,276
75554,Charles,Edwards,K,190
75555,William,Conatser,C,294
75556,Christopher,Nowotny,QB,233
75557,Brent,Santisteban,QB,229
75558,David,Sanchez,CB,187
75559,Sean,Mathews,TE,223
75560,Alberto,Rodriguez,CB,192
75561,Erick,Amador,P,186
75563,Samuel,Williams,QB,232
75564,Brian,Schmitt,DE,254
75565,Mark,Morton,DT,291
75566,Mariusz,Powers,OT,295
75567,James,Evans,WR,188
75568,Paul,Robles,RB,229
75569,David,Perkey,OG,286
75571,Carlos,Azor,DE,280
75572,James,Barrs,OG,302
75573,Brandon,Schairer,RB,189
75574,Diego,Chimal,CB,194
75575,Brett,Rucker,OLB,241
75576,Roger,Frye,WR,187
75577,Peter,Reed,OLB,235
75578,Ronald,Willis,WR,168
75579,Jerry,Glass,DE,243
75580,Walter,Jordan,CB,197
75581,Scott,Morrison,OLB,234
75582,Diego,Ortiz,OG,313
75584,James,Mahoney,C,296
75585,Ernest,Palacios,FS,192
75586,Adolfo,Bastida,OT,300
75587,Carlton,Wright,WR,220
75588,Daniel,Bower,QB,217
75589,Robert,Crossman,DE,245
75591,Kenneth,Hyde,DT,305
75592,Michael,Young,K,182
75593,Sean,Walker,DE,272
75594,Wesley,Robinson,FS,191
75595,Stuart,Tran,DT,296
75597,Anthony,Fleischman,DT,309
75598,Ibrahim,Alexander,CB,180
75599,James,Jenkins,WR,191
75601,Ignacio,Sayegh,FB,248
75604,James,Faucett,FS,209
75606,Steven,Manders,SS,192
75608,David,Prudhomme,OG,293
75609,Gregory,Gingerich,C,289
75610,Nathaniel,Young,CB,180
75612,Joseph,Beckmann,OG,294
75614,Richard,Baker,ILB,233
75615,Gary,Fernandes,WR,192
75616,Leopoldo,Mui,SS,194
75617,Patrick,Melendrez,DT,288
75619,Mathew,Tanigawa,DE,297
75620,Kenneth,Gillo,DE,269
75621,Stephen,Abram,TE,253
75622,Jason,Carver,K,189
75623,Richard,Lewis,OG,292
75624,Joe,Hernandez,CB,179
75625,Edgar,Frisby,FB,227
75626,Mark,Willhite,OG,297
75627,Paul,Krone,WR,190
75628,Justin,Mcdonald,K,187
75629,Jeffrey,Gibbs,K,188
75631,David,Gaddis,FS,196
75632,Michael,Pearcey,DT,285
75633,Alfredo,Diaz,RB,197
75634,Anthony,Huddleston,P,186
75635,Trevor,Sparks,RB,216
75636,Mauricio,Tello,SS,194
75639,Daniel,Shaffer,TE,258
75641,Gary,Burkum,RB,193
75642,Michael,Winterrowd,OT,290
75643,John,Fenchel,RB,215
75644,Bryan,Hefti,RB,199
75645,Manuel,Centeno,FS,198
75646,Richard,Stuby,OG,277
75647,Jerry,Mosley,SS,196
75648,Thomas,Munafo,OG,294
75649,Roland,Larson,WR,189
75650,Roger,Garcia,OG,291
75651,Manuel,Maya,RB,225
75653,Javier,Santana,FB,248
75654,Steven,Legrand,P,168
75656,Garland,Thornton,FS,193
75657,Donald,Williams,WR,193
75658,Keith,Sedgwick,RB,227
75659,Vernon,Rouse,WR,187
75660,James,Kuehl,CB,185
75661,Patrick,Chiles,DE,290
75662,Roland,Steward,WR,218
75664,Craig,Reynolds,RB,212
75665,Marc,Haber,RB,219
75666,Wallace,Viau,DE,297
75667,John,Lewis,WR,168
75669,Ricky,Foster,FS,199
75670,James,Mcculloch,DE,260
75673,Jeffrey,Diab,WR,190
75674,James,Dudley,RB,220
75675,John,Lodge,OT,298
75676,Thomas,Richards,OT,300
75678,Ronald,Cervantes,WR,194
75679,Antonio,Luna,RB,214
75680,James,Royer,QB,200
75682,Giovanni,Sarabia,WR,190
75683,Juan,Morford,WR,219
75684,Robert,Vohs,CB,191
75686,Jerry,Brunson,RB,210
75687,William,Brown,RB,200
75688,Alexander,Dobbs,ILB,258
75689,Daniel,Dobson,OG,294
75690,Ronald,Jackson,QB,228
75691,Brian,Haley,CB,185
75692,Anthony,Hampton,TE,232
75693,James,Adedokun,OT,303
75694,Timothy,Macedo,QB,218
75695,George,Smoker,DE,271
75696,Chun,Tong,DE,295
75697,Michael,Allbritton,DE,299
75698,James,Ashton,CB,180
75700,Michael,Lynn,CB,189
75701,Vidya,Leu,TE,234
75702,Mark,Hansen,OLB,247
75703,Robert,Peters,CB,200
75704,Byron,Nelms,RB,230
75705,Raymond,Ton,TE,238
75706,Ronald,Froemming,CB,180
75707,Matthew,Evans,WR,180
75710,Daniel,Braddy,RB,209
75713,Aaron,Hubbell,DE,246
75714,Marty,Walker,WR,166
75716,Russell,Broussard,RB,194
75717,Su,Kim,DT,290
75718,Andrew,Duncan,CB,190
75719,Bradly,Rollyson,OT,294
75720,John,Jackson,CB,192
75721,Eduardo,Walter,CB,181
75725,James,Heironimus,DT,309
75726,Anthony,Robles,SS,192
75728,John,Ficarra,OT,293
75729,Todd,Wagner,C,288
75730,Thomas,Cwynar,DT,286
75735,Matthew,Bovaird,RB,219
75737,Kevin,Burns,FS,195
75738,Rick,Dugard,WR,189
75739,Stephen,Lavoie,TE,234
75741,Steven,Yanagihara,FS,208
75742,Jeffrey,Vogel,RB,211
75743,Samuel,Hamm,DE,236
75744,John,Kilgore,QB,200
75745,Lenny,Roemer,CB,180
75746,Matthew,Beil,TE,243
75747,Umesh,Shah,CB,184
75751,Adam,Monsees,TE,256
75754,Jim,Buerck,RB,202
75756,Karli,Vaughn,DE,283
75757,Martin,Hock,WR,177
75759,Cesar,Alvarez,ILB,224
75760,Christian,Mcdevitt,DT,297
75761,David,Wilson,ILB,222
75762,Louis,Mcgowan,RB,195
75764,Michael,Hall,OG,312
75765,James,Allen,OT,301
75766,Douglas,Burch,WR,190
75768,Samuel,Sheppard,CB,185
75770,Timothy,Kucinski,QB,227
75771,Shawn,Meckling,OT,296
75772,Kevin,Head,DE,272
75774,Caleb,Jones,ILB,225
75775,James,Bush,OT,303
75776,Eugene,Yeater,DE,247
75778,Roberto,Hernandez,QB,221
75779,Jason,Bradford,DE,236
75781,Antonio,Holguin,WR,199
75783,Cory,Corona,OLB,245
75784,Brian,Hvizdak,OT,299
75785,John,Mantell,K,193
75786,Lorenzo,Thompson,CB,197
75787,Colin,Petrin,OLB,250
75788,Alonzo,Wilson,RB,229
75789,Tobias,Gironda,QB,233
75790,Alan,Montenegro,DE,277
75792,Douglas,Messier,RB,218
75795,Donald,Mckenzie,WR,195
75797,Robert,Grandy,SS,209
75798,Marshall,Garrett,CB,190
75800,Jesse,Peoples,OG,281
75804,Robert,Lansdowne,DT,279
75805,Donald,Cobb,CB,186
75807,Mark,Lynes,ILB,224
75809,Michael,Wright,OG,299
75814,Joshua,Rowlands,TE,253
75817,Alton,Reuland,RB,195
75818,Ronald,Charles,WR,208
75819,Prashant,Dings,OT,288
75820,Ralph,Moreno,CB,172
75822,Daniel,Calvert,DT,295
75823,Warren,Earp,DT,278
75824,Jason,Brown,DE,286
75825,German,Patino,OLB,243
75826,Peter,Quick,CB,182
75827,Stephen,Sidney,DE,267
75828,Francis,Meier,DE,291
75829,Philip,Case,OT,285
75833,Christopher,Baker,QB,211
75836,Russell,Merrell,P,185
75838,Todd,Armstrong,RB,234
75839,Pablo,Arias,DE,276
75841,Martin,Rocha,RB,190
75843,Miguel,Sequeira,OLB,236
75844,Michael,Hartwick,WR,197
75846,Michael,Adams,TE,239
75847,Omar,Betancourt,OG,293
75848,Ian,Kron,SS,208
75849,Roberto,Chavez,WR,191
75850,Brian,Odom,WR,186
75851,Raul,Lopez,DE,289
75852,Ronald,Martushev,FB,232
75853,Jaime,Begazo,RB,198
75854,Edward,Sawinski,WR,196
75855,Michael,Huston,OT,307
75856,Henry,Prince,WR,211
75857,Jaime,Rice,OT,289
75858,Alphonse,Keel,OT,295
75859,Paul,Brown,RB,190
75860,Ronald,Cucinella,OT,296
75861,Felipe,Rodriguezdiaz,RB,224
75862,Louis,Turpin,OG,298
75863,Ralph,Martin,TE,233
75864,Robert,Arnold,DT,294
75865,Steve,Russell,RB,206
75866,Jonathan,Carver,WR,198
75868,Reginald,Beason,DE,238
75869,Suman,Paulk,OT,289
75870,Clifton,Sciotti,OLB,264
75871,Wilbur,Rowe,DE,279
75873,Charles,Jones,WR,174
75874,Anthony,Devault,DE,238
75875,Allan,Nyholm,RB,198
75876,Joseph,Herlihy,OT,310
75877,Dale,Coster,DT,303
75878,James,Lanning,CB,178
75880,John,Tidwell,OT,298
75881,William,Heyman,ILB,221
75882,Matthew,Ethridge,FS,195
75883,Michael,Cazanas,DE,288
75884,Michael,Walker,OT,288
75885,Milton,Williams,C,285
75886,Richard,Hunter,DE,274
75887,James,Johnson,DT,294
75888,Marshall,Currier,ILB,216
75889,Gary,Kilborn,RB,226
75891,Danilo,Mohamed,OLB,251
75892,Brian,Capaldi,SS,193
75893,Rodolfo,Ayala,RB,207
75894,Richard,Schroeder,C,285
75895,Otis,Tillman,FS,199
75896,Gordon,Mawhorter,QB,225
75897,Roger,Thomas,DE,251
75901,Roger,Scruggs,WR,220
75902,Roy,Loud,RB,218
75904,Michael,Beddingfield,OG,291
75905,Cornell,Himes,ILB,227
75906,David,Roberts,DT,286
75907,Brian,Mcclennan,OT,304
75908,Philip,Simons,OT,307
75909,Troy,Bosco,WR,190
75910,Dean,Dixon,RB,189
75911,Michael,Jessop,QB,222
75914,Darren,Warren,RB,195
75915,Thomas,Verrastro,OG,292
75916,Ralph,Scott,SS,198
75917,Quincy,Slayden,WR,176
75918,Andrew,Poe,QB,218
75920,Melvin,Bostic,WR,188
75921,Joseph,Woodward,TE,250
75922,Michael,Nunez,QB,218
75923,Kenneth,Humphreys,OLB,230
75924,Richard,Wiberg,SS,206
75925,Philip,Quintero,C,308
75927,Mihail,Fowlkes,OLB,249
75928,Gerard,Royer,P,193
75929,Jeffrey,Geddie,SS,207
75930,Federico,Deleon,WR,169
75931,Steven,Wade,DE,290
75932,Keith,Peppers,DE,287
75933,Scott,Stiles,CB,195
75934,Thomas,Hedges,OT,300
75935,Nicolas,Garcia,DT,285
75936,Ricardo,Sosa,DE,286
75937,Adan,Ruiz,SS,202
75938,Martin,Segura,RB,191
75939,Dennis,Alexander,WR,191
75941,Fernando,Vazquez,FB,242
75942,Darrell,Griffiths,WR,218
75943,Ramon,Mcbean,DE,233
75944,Brian,Basso,OT,298
75945,William,Knight,K,193
75946,Myron,Nadeau,C,281
75947,Michael,Ottesen,WR,175
75948,Sheldon,Kelley,OG,282
75949,Ulises,Duran,ILB,228
75950,James,Deloye,FS,196
75951,Joseph,Schultz,RB,218
75952,Steve,Manor,DE,286
75953,Jacob,Peterson,OT,290
75954,Anthony,Mendoza,DT,317
75956,Edward,Keen,CB,194
75957,Paul,Reeser,FS,196
75958,Scott,Lusk,OLB,233
75959,Timothy,Kingrey,WR,195
75961,Enrique,Suarez,RB,203
75962,David,Maloney,DE,300
75963,Joseph,Esquivel,OT,284
75964,Michael,Bowen,C,289
75965,Ramon,Hinton,OT,292
75966,Stephen,Gill,WR,190
75967,Todd,Mcgrath,RB,226
75968,Tyrone,King,WR,213
75969,Joseph,Bare,TE,238
75970,Nathan,Anderson,DE,266
75971,Lee,Akbar,OLB,239
75972,Chris,Felch,OG,291
75973,Mark,Fry,DE,246
75974,Ronald,Carter,FS,192
75975,Max,Kim,SS,200
75976,Manuel,Romero,FS,197
75977,Xue,Uyehara,CB,186
75978,John,Williams,C,298
75979,Adam,Padilla,OLB,224
75980,James,Metcalf,DT,290
75981,Scott,Ehrlich,QB,229
75982,David,Groth,P,192
75983,Ramon,Michel,DE,287
75984,Gilbert,Ruvalcaba,RB,198
75986,Brian,Chapman,CB,195
75988,Thomas,Young,C,300
75989,Roque,Wilson,DE,267
75990,Craig,Wright,WR,190
75991,Yung,Iqbal,RB,209
75992,Carlos,Graciano,TE,245
75993,Alan,Williams,CB,185
75994,Milton,Hargrove,SS,201
75995,Robert,Pickering,OT,310
75996,Manuel,Iniguez,OG,290
75997,Rick,James,WR,208
75998,Louis,King,DE,281
75999,Joel,Castillo,OLB,243
76000,Gregory,Weathers,DT,286
76001,Alejandro,Ramirez,FS,207
76002,Bernard,Delia,DT,288
76003,David,Conley,P,193
76004,Thomas,Droll,QB,232
76005,Dennis,Spell,SS,197
76006,Chad,Grant,FS,192
76007,Armando,Soto,OT,290
76008,Thomas,Dill,RB,202
76009,Juan,Contreras,C,291
76010,Arturo,Garza,K,180
76011,Thomas,Ireland,SS,198
76012,Antonio,Gamboa,RB,202
76013,Paul,Syms,DE,288
76014,John,Serpico,TE,225
76015,Cameron,Monroe,ILB,237
76016,William,Bailey,OG,288
76018,Matthew,Gay,OG,294
76019,Paul,Ferrari,RB,194
76020,Robert,Brooks,WR,187
76021,Charles,Kiker,DE,270
76023,Patrick,Patel,DT,289
76024,Timothy,Defazio,RB,198
76025,Venkata,Poirot,ILB,235
76026,Richard,Davis,RB,200
76027,Matthew,Hall,RB,194
76028,Stephen,Caruso,TE,243
76029,Thomas,Haider,OLB,238
76030,Jason,Jobe,ILB,228
76031,Michael,Levinson,OG,300
76032,Jose,Rivera,OLB,235
76033,Jeffrey,Christopher,RB,224
76034,Cesar,Medina,WR,212
76035,Stefan,Sadasivam,DT,287
76036,Victor,Lowry,RB,220
76037,Michael,Kennedy,CB,191
76038,Melvin,Brown,DE,241
76039,Carlos,Salaverria,SS,201
76040,Russell,Lindstrom,CB,187
76041,Jacob,Victory,WR,171
76042,Andre,Thomas,DE,278
76043,Pei,Gomez,DT,298
76044,Bryan,Kamholz,OT,305
76045,Henry,Gray,QB,219
76046,Patrick,Pierson,C,295
76047,Steven,Criswell,RB,203
76049,Richard,Collins,ILB,236
76050,Sam,Roach,RB,238
76051,Richard,Wilson,OT,295
76052,Jay,Thacker,OG,297
76053,Robert,Spivey,FS,199
76054,William,Crawford,OLB,257
76055,Aldo,Correa,QB,230
76056,Christopher,Johnson,DE,293
76057,Douglas,Jamison,OG,290
76058,Earl,Howard,RB,211
76059,Richard,Horst,TE,244
76060,Alexander,Fair,DE,294
76061,Mark,Childers,WR,188
76062,Robert,Beebe,OG,293
76063,Clifford,Walker,DE,241
76064,Amir,Broussard,TE,246
76065,Reginald,Peoples,DT,288
76066,Mike,Tanner,DE,234
76067,William,Baum,QB,203
76068,Jose,Garcia,CB,187
76069,Derrick,Cathey,RB,206
76070,George,Kitchen,TE,241
76071,Kyle,Hill,P,180
76072,Jeffrey,Jones,OLB,241
76073,William,Rueter,OG,288
76074,Liem,Cul,C,292
76075,Darren,Reese,CB,182
76076,Praveen,Xu,OLB,233
76077,Emmanuel,Medina,OLB,229
76078,Michael,Knight,OT,294
76079,Gary,Werth,CB,190
76080,Gerald,Shields,RB,213
76081,Piotr,Glasgow,TE,221
76083,Oscar,Harris,CB,182
76084,Yong,Bhatia,OG,320
76085,Carlos,Rodriguez,CB,189
76086,Darren,Givens,DE,245
76087,Robert,Shandley,CB,194
76088,John,Reyes,DE,225
76089,Hector,Enriquez,TE,231
76090,Danny,Froberg,OLB,231
76091,Harry,Brantley,OG,302
76092,Edward,Corey,TE,241
76093,Joseph,Aytes,RB,209
76095,Michael,Mills,ILB,217
76096,James,Brown,WR,161
76097,Todd,Mitchell,RB,205
76098,Gregory,Olson,OLB,229
76100,Christian,Lavalais,K,187
76101,John,Kamara,OG,286
76102,Benjamin,Taylor,CB,190
76103,Jay,Thompson,OLB,241
76104,Michael,Roffo,DT,294
76105,Steven,Felix,OT,278
76106,John,Depasquale,OG,296
76107,Wayne,Osburn,K,183
76108,Willie,Watts,C,274
76109,John,Decker,OLB,238
76110,Joel,Sumner,OT,299
76111,Victor,Guevara,OLB,238
76112,Gabriel,Pagan,WR,193
76113,Bruno,Rodenburg,WR,172
76114,Thomas,Neal,OT,283
76115,Anthony,Nealy,WR,198
76116,Hans,Callender,DT,309
76117,Gerardo,Lopez,OT,284
76118,Hector,Leyva,DE,234
76119,Kenneth,Brown,C,294
76120,Timothy,Blackwell,TE,250
76121,James,Huelsman,OT,295
76122,Adam,Borchardt,OT,292
76123,Conrad,Mcdermott,DE,296
76124,Marvin,Ruiz,C,293
76125,Jon,Galvez,ILB,232
76126,James,Baker,OT,289
76128,James,Conte,WR,188
76129,David,Kiley,WR,218
76130,Jeffrey,Casper,QB,220
76131,Anatoly,Angelucci,TE,245
76132,Bryan,Bauman,RB,204
76133,Hector,Rosa,QB,233
76134,Derek,Currin,QB,218
76135,Leon,Samuel,OT,300
76136,Dennis,Moreno,CB,194
76137,Eugene,Harris,ILB,239
76138,Derek,Rehnberg,SS,198
76139,John,Kattner,WR,187
76140,Ricardo,Vanterpool,OT,294
76141,David,Lasso,RB,203
76142,Willie,Screws,DT,284
76143,Lawrence,Peebles,RB,191
76144,Alan,Bopp,RB,199
76145,Carlton,Green,WR,197
76146,Jason,Norrell,DT,294
76147,John,Neff,FS,194
76148,Jonathan,Steib,OT,282
76149,Robert,Armstrong,DE,253
76150,Jacob,Stackhouse,OT,287
76151,James,Owens,CB,190
76152,John,Odland,CB,191
76153,John,Connor,OG,289
76155,Daniel,Mendoza,WR,198
76156,Lawrence,Suire,OT,290
76157,John,Otero,FB,241
76158,Dale,Stoker,SS,203
76159,Eugene,Parra,TE,239
76160,David,Pocrnich,FS,192
76161,Richard,Peeples,DE,244
76162,James,Roy,OG,298
76163,Barry,Brock,DT,295
76164,Alejandro,Flores,C,275
76165,Luther,Leeper,TE,243
76166,Justin,Mazziotta,DE,244
76167,Martin,Bader,CB,181
76168,Aaron,Paton,CB,189
76169,Daniel,Diaz,WR,190
76170,Beau,Rubino,P,188
76171,Christopher,Johnson,WR,188
76172,William,Clarke,QB,204
76174,Peter,Lee,RB,212
76175,Martin,Cox,FB,229
76176,Robert,Smith,WR,169
76178,Robert,Moore,QB,223
76179,Jerome,Linsky,SS,191
76180,Alberto,Fermin,OG,285
76181,Robert,Pyritz,WR,165
76182,Daniel,Kline,OLB,247
76183,Frank,Fortner,OLB,239
76184,Pedro,Ramos,QB,217
76185,Christopher,Copeland,WR,204
76186,John,Wilson,K,178
76187,Dennis,West,QB,201
76188,Richard,Buck,OT,311
76189,Jon,Alvarez,DE,240
76190,Jose,Gonzales,OT,304
76191,Bobby,Parker,WR,180
76192,Joseph,Chan,OLB,233
76193,Douglas,Kirchoff,CB,186
76194,Allan,Hinz,RB,210
76195,Tyler,Moore,DE,247
76196,James,Nellis,DE,241
76197,George,Garner,OLB,240
76198,Elijah,Frederick,RB,206
76199,John,Cohen,FS,206
76200,Harry,Aucoin,SS,208
76201,Timothy,Germain,OT,299
76202,Robert,Rooney,OT,283
76203,David,Wallace,RB,196
76204,Douglas,Raphael,CB,193
76205,Mitchell,Wong,DT,292
76206,Jonathan,Gallipoli,OT,286
76207,Faustino,Figueroa,OT,290
76208,John,Averill,OG,296
76209,Jason,Brogan,OG,292
76210,David,Rose,RB,195
76211,Donald,Caldwell,RB,188
76212,Thomas,Anderson,OG,305
76213,Peter,Wittenbrink,RB,228
76214,Kenneth,Nash,WR,182
76215,David,Enriquez,DT,289
76216,Steven,Mould,RB,199
76217,Kevin,Warner,OLB,252
76218,Kristofer,Kulka,CB,182
76219,Anthony,Hollins,RB,211
76220,Jose,Reyes,OG,292
76221,Richard,Palis,OT,294
76222,Peter,Bailor,CB,184
76223,Christopher,Josh,WR,169
76224,James,Lorenz,FS,210
76225,Ted,Castilleja,CB,187
76226,Brian,Bass,QB,207
76228,John,Hicks,OT,287
76229,Ashraf,Henry,DT,299
76230,Jorge,Rivera,QB,220
76231,Kevin,Iverson,CB,187
76232,Charles,Childress,QB,224
76233,Crispin,Fiorentino,P,196
76234,Sandor,Paul,ILB,245
76235,Erik,Brown,WR,188
76236,Michael,Russo,FS,196
76237,Bernard,Earl,FS,205
76238,Mark,Hood,FS,194
76239,Samuel,Peebles,QB,229
76240,Jason,Nganga,OG,294
76241,Ronald,Stein,RB,198
76242,Charles,Webb,ILB,236
76243,Chris,Mond,ILB,237
76244,Peter,Riley,ILB,223
76245,Joshua,Valenzuela,C,270
76246,Robert,Brosius,DE,281
76247,Aaron,Locke,SS,198
76248,Wilbert,Polnitz,QB,202
76249,Edgar,Torres,WR,174
76250,Brian,Harvey,OG,301
76252,John,Hines,C,292
76254,Donald,Hernandez,OG,297
76255,Jaime,Ortegaramirez,OLB,239
76256,Abdul,Xie,WR,187
76257,Michael,Harte,DT,283
76258,Craig,Markovic,CB,190
76259,Anthony,Scroggins,QB,224
76260,Gregory,Esmilla,CB,199
76261,Robert,Lenko,CB,180
76262,Robert,Tuttle,DT,300
76263,Howard,Bell,RB,193
76264,Gary,Miller,OG,275
76265,Jimmy,Smith,WR,181
76266,Clarence,Anderson,OG,299
76267,Scott,Preston,FS,196
76268,James,Mills,RB,192
76269,Brian,Bennett,P,186
76270,Tracey,Tibbits,OLB,235
76271,Armando,Rodriguez,WR,193
76272,Michael,Lee,OLB,244
76273,Wiley,Cathey,C,292
76274,James,Newman,RB,211
76275,Mark,Goodman,ILB,231
76276,Robert,Dow,DE,237
76277,Steven,Durham,OLB,241
76278,Armando,Pena,C,281
76279,Sergio,Levine,RB,235
76280,Gregory,Cooper,K,177
76281,Bobby,Reed,DE,277
76282,David,Stanford,OT,300
76283,Peter,Hall,OLB,235
76284,Mario,Troncoso,C,292
76285,James,Collins,DT,294
76286,Paul,Baker,WR,226
76287,Tyler,Gee,DT,312
76288,David,Adorno,CB,181
76289,Philip,Griggs,CB,179
76290,Dustin,Wright,CB,194
76291,Daniel,Kress,FB,225
76292,Rodrigo,Ayestas,P,184
76293,Adrian,Salomon,OLB,240
76294,Michael,Valentin,TE,243
76296,Alfredo,Roque,FS,204
76297,Cuong,Shrestha,DE,256
76298,Michael,Couch,C,291
76300,Michael,Wright,P,176
76301,Jesus,Vazquez,ILB,234
76302,Richard,Mallard,OG,285
76303,Lee,Ahmetovic,WR,214
76304,John,Lawrence,WR,176
76305,William,Leitch,WR,225
76306,Joseph,Dart,RB,206
76307,Dennis,Petersen,OG,302
76308,Gary,Schmidt,WR,174
76309,Robert,Williamson,OLB,221
76310,Michael,Carlson,DT,278
76311,Brian,White,FB,243
76312,Richard,Rojas,ILB,246
76313,Julio,Garcia,OG,296
76314,Timothy,Grove,SS,197
76315,Allen,Jones,RB,194
76316,Michael,Fraser,DE,283
76317,David,Santillan,DE,274
76318,Patrick,Caracheo,DT,298
76320,Geoffrey,Sease,ILB,232
76321,Ernest,Fultz,OG,296
76322,William,Skinner,CB,188
76323,Paul,Goodman,DT,295
76324,Dino,Small,DE,239
76325,Richard,Stern,WR,181
76326,Kenneth,Munos,FS,194
76327,Stephen,Reenders,ILB,225
76328,Jose,Sia,CB,176
76329,Kevin,Johnson,RB,204
76330,Brian,Rinehart,DT,294
76331,Dennis,Buchanan,DT,299
76332,Patrick,Foster,OT,285
76333,Dagoberto,Martinez,C,292
76334,Adam,Fuller,WR,220
76336,Gustavo,Gonzalez,CB,199
76337,Randall,Pickerill,DE,279
76338,Jonathan,Johnny,WR,187
76339,Jan,Quinn,QB,221
76340,Kevin,Spencer,SS,196
76341,Elvis,Jackson,CB,189
76342,Ignacio,Lerma,DE,227
76343,Patrick,Harden,DT,289
76344,Todd,Hoge,FS,193
76346,Robert,Romero,DE,294
76347,Gregg,Rowe,DE,278
76348,Michael,Rowell,FS,197
76349,Ibrahim,Gardley,WR,229
76350,Paul,Farr,TE,255
76351,Charles,Martin,OG,298
76352,Peter,Menchaca,QB,222
76353,Herbert,Orozco,CB,193
76355,Jose,Robison,TE,259
76356,Troy,Ware,OT,304
76357,Gerardo,Gutierrez,FB,222
76358,Thomas,Durham,FS,198
76359,Jasper,Booker,OT,312
76360,Michael,Jones,WR,191
76361,Jorge,Gonzalez,FB,246
76362,David,Taylor,WR,190
76363,Nicolas,Been,TE,238
76364,Nicholas,Sargent,OT,303
76365,David,Gennett,OG,298
76366,Michael,Koester,WR,192
76367,Leonard,Kelley,CB,179
76368,Jeffrey,Powell,ILB,232
76369,Jerry,Moe,WR,170
76370,Oscar,Kottas,QB,219
76371,Carl,Haymon,DE,236
76372,Keith,Loser,DE,270
76373,William,Lueders,OLB,243
76374,James,Barron,DE,242
76375,Jason,Russ,WR,167
76376,Brian,Huddleson,SS,193
76377,Zhi,Moosavi,WR,190
76378,Michael,Stelljes,DE,281
76379,Erik,Johnson,CB,181
76380,Francisco,Santillan,RB,216
76381,Raymundo,Arellano,OT,292
76382,James,Driver,ILB,240
76383,Jorge,Constantino,OT,292
76384,John,Harling,K,200
76385,Michael,Loomis,RB,202
76386,Dao,Hermosa,DE,260
76387,Jeffrey,Salmon,RB,209
76389,Louis,Hammer,QB,202
76390,George,Sayson,FS,201
76391,Robert,Jones,FS,195
76392,William,Campbell,QB,207
76393,Steve,Vipperman,TE,236
76394,Francisco,Olguin,OLB,233
76395,Jose,Hernandez,OT,285
76396,Venkata,Matsuura,FB,253
76397,Mauricio,Ramirez,WR,180
76398,Blake,Goodine,FB,243
76399,Francisco,Macias,RB,200
76401,Carlos,Flores,WR,218
76402,Leroy,Smith,WR,191
76403,Joseph,Lester,RB,212
76404,David,Byers,WR,185
76405,Humberto,Hannah,CB,182
76406,Steven,Crummey,P,193
76407,Arthur,Jorge,DE,242
76408,Hugh,Haines,WR,190
76409,Fernando,Espinosa,CB,190
76410,Matthew,Mcgee,OT,309
76411,Vincent,Hix,OLB,245
76412,Anthony,Gilbert,CB,196
76413,Felix,Rodgers,DT,310
76414,Rogelio,Rodas,CB,188
76415,Jose,Calderon,ILB,230
76416,Stanislaw,Crocker,CB,190
76417,Richard,Austin,FB,250
76419,John,Grimmer,DT,295
76420,Karl,Westervelt,OT,299
76421,Jonathan,Reed,OLB,248
76422,Hans,Loop,WR,170
76423,Luther,Summerlin,CB,194
76424,Norman,Pappas,TE,225
76425,Brandon,Tamura,WR,191
76426,Matthew,Kimble,FS,192
76427,Paul,Ahmed,DE,281
76428,David,Palomo,TE,234
76429,Steven,Wilson,WR,194
76430,Joseph,Carr,RB,207
76431,Roger,Lorange,FB,232
76432,Scott,Woodel,DE,266
76434,Jose,Garanzuay,DT,295
76435,Gary,Hampton,RB,218
76436,Oscar,Gonzalez,OLB,229
