id,team_abbr,first_name,last_name,weight
90462,PV,Harry,Self,222
90463,CIT,Michael,Titus,264
90464,,Lewis,Smith,247
90465,,Charles,Strutz,204
90466,,David,Benedict,225
90467,,Austin,Swanson,223
90468,,Ramiro,Elizondo,284
90469,VAL,Dennis,Ponder,252
90470,,Patrick,Carson,226
90471,MEMP,Paul,Stutz,245
90472,,Brett,Mccollum,176
90473,,Jeffrey,Weaver,218
90474,,Clement,Hairston,223
90475,,Gilbert,Salinas,164
90476,,Allan,Respondek,213
90477,,Dale,Krogh,218
90478,,Nicholas,Builta,314
90479,,Tim,Smith,287
90480,MOST,Michael,Nosal,210
90481,,Raymond,Green,185
90482,LSU,William,Miller,206
90483,,Timmy,Hernandez,201
90484,,Josue,Fonseca,183
90485,,Rudolph,Massey,197
90486,,Leonard,Bialek,243
90487,,Clinton,Gillingham,191
90488,,Alberto,Velazquez,301
90489,,Brian,Wilson,294
90490,,Ronald,Gawel,233
90491,,Isaac,Cash,293
90492,,David,Suarez,180
90493,,Michael,Jones,237
90494,UNCO,Alfredo,Gallardo,244
90495,,Curtis,Zi,281
90496,,Jason,Galloway,283
90497,,Ronald,Penedo,244
90498,,Rohit,Wong,195
90499,,Dale,Waite,291
90500,,Nicholas,Olsen,222
90501,,Efren,Tanon,179
90502,,Wing,Takei,240
90503,,Christopher,Bowman,321
90504,,Brett,Devito,267
90505,UNCO,Gerard,Fellows,224
90506,,Matthew,Welch,288
90507,AAMU,Dwight,Berns,219
90508,,Ronald,Barnhart,214
90509,IDST,Antonio,Martinez,199
90510,,Samuel,Adams,188
90511,,Fred,Cobb,306
90512,,Andre,Chang,188
90513,,Michael,Hammack,191
90514,,Steve,Cuellar,234
90515,,Vien,Shaw,244
90516,,Barry,Decaprio,243
90517,,Rohan,Gray,268
90518,,Adam,Stewart,222
90519,,John,Ostos,267
90520,,Bryan,Huff,178
90521,,John,Sinn,189
90522,,Tyrone,Smith,186
90523,,Daniel,Morris,234
90524,,Victor,Huntington,191
90525,,Harold,Wright,198
90526,UCD,Jerry,Kramer,295
90527,,Matthew,Gutierrez,193
90528,,Anthony,Spigner,198
90529,,Mario,Rivera,281
90530,,Michael,Wilson,284
90531,,Francisco,Jimenez,283
90532,,Chauncey,Ellison,288
90533,,Juan,Cruz,313
90534,,Cody,Button,233
90535,,Donald,Albertson,199
90536,,David,Gray,247
90537,MOST,Richard,Rogers,225
90538,LSU,Rick,Singer,201
90539,,Theodore,Glaude,240
90540,,Valentin,Delena,277
90541,,Kenneth,Turbeville,198
90542,,Oliver,Powers,228
90543,,Ivan,Fields,214
90544,,Jeff,Szerszen,244
90545,,Joseph,Gray,296
90546,,Monte,Guevara,185
90547,MEMP,David,Tyus,195
90548,,Jason,Dallas,189
90549,IDST,Salvador,Goetz,243
90550,,Epifanio,Mares,276
90551,,Dennis,Allen,190
90552,,Danh,Rao,231
90553,,Todd,Ramsey,237
90554,,Leon,Antonio,299
90555,MOST,Manuel,Rodriquez,199
90556,,Richard,Cunningham,212
90557,,Joe,Bussanich,189
90558,MOST,Jesus,Scott,238
90559,,Lloyd,Ayers,223
90560,,Robert,White,284
90561,,Fermin,Escobar,296
90562,VAL,Carl,Jewell,280
90563,,Derek,Redfoot,193
90564,,Daniel,Miller,239
90565,,Shaun,Rolle,193
90566,,Cory,Albright,211
90567,,Alistair,Frazier,208
90568,,Thomas,Porter,256
90569,,Tam,Saelee,188
90570,,Todd,Les,293
90571,VAL,Joshua,Rich,257
90572,,Andrew,Wilkie,174
90573,,Shawn,Allie,239
90574,,Lawrence,Hodges,195
90575,,George,Mccormack,299
90576,,Duane,Gift,301
90577,,James,Lovett,198
90578,,Freddy,Gutierrez,197
90579,,John,Taylor,187
90580,MONM,Bryan,Davis,219
90581,,James,Baskin,228
90582,,Jose,Lengyel,300
90583,,Sterling,Brokaw,187
90584,COLG,Edward,Benham,210
90585,,Kao,Chen,303
90586,,William,Johnson,234
90587,,Luis,Borrell,287
90588,,Ramon,Yanez,187
90589,,David,Cleckley,280
90590,,Ricardo,Moran,286
90591,,Jose,Vizueth,276
90592,,Charles,Fleming,261
90593,,Santiago,Ayala,251
90594,,Alfred,Brantley,191
90595,,Timothy,Mcintosh,187
90596,,Kevin,Burroughs,237
90597,,Todd,Pritchard,187
90598,,Douglas,Fuessel,215
90599,,John,Yogerst,221
90600,,Steven,Rizzo,259
90601,,Ed,Romero,246
90602,,Victor,Orear,190
90603,,Daniel,Dorsey,186
90604,,David,Mikhail,293
90605,,Daniel,Shirey,227
90606,,Isaac,Barrientos,231
90607,,Michael,Southerland,230
90608,,Anthony,Krivanec,195
90609,,Marcelo,Flores,293
90610,,John,Orona,182
90611,,George,Jakupi,231
90612,,Paul,Horne,196
90613,CINC,Daniel,Deloatch,221
90614,,Robert,Christensen,302
90615,CIT,Scott,Brown,290
90616,,James,Teter,293
90617,,Mark,Wilner,293
90618,,Martin,Lagunas,186
90619,,John,Holzer,270
90620,,William,Patterson,289
90621,,Roger,Franco,193
90622,,Vernon,Denson,228
90623,,Kevin,Dymek,188
90624,,Todd,Murphy,227
90625,,Adam,Ferrazza,201
90626,,Roland,Caudill,173
90627,,Leonel,Grullon,297
90628,FRES,Gary,Ben,306
90629,,Edward,Orji,197
90630,,Damon,Webb,290
90631,,Tony,Rao,277
90632,,Jose,Pichay,281
90633,,John,Ewing,232
90634,,Bruce,Meziere,237
90635,MOST,Barry,Eley,191
90636,UNCO,William,Siddiqui,240
90637,,Steven,Ferrin,294
90638,,James,Mcrae,273
90639,CHST,Ronald,Radtke,249
90640,,Meng,Kim,191
90641,,David,Suarez,208
90642,,Jeffrey,Moore,165
90643,,Albert,Burke,284
90644,,Johnny,Sanchez,187
90645,,Adam,Dimas,214
90646,,Damon,Armstrong,296
90647,AZST,Marc,Billington,192
90648,,Darryl,Lester,198
90649,,Michael,Lenz,173
90650,,Danny,Legg,204
90651,,Gregory,Smith,217
90652,,John,Taylor,289
90653,,Kevin,Moore,237
90654,,Dennis,Flaherty,214
90655,,Patrick,Myers,277
90656,,Brian,Lazaro,201
90657,,Edward,Leasure,279
90658,,Brian,Lett,290
90659,,Edmundo,Alonzo,219
90660,,Alfonso,Quintanilla,220
90661,,Brian,Dotson,213
90662,,Otis,Jackson,177
90663,,David,Graham,211
90664,,David,Brooks,291
90665,,Ernest,Dukes,305
90666,DEL,Duane,Fidler,252
90667,,Jose,Lorenz,196
90668,,Federico,Garcia,234
90669,FAU,Jeffrey,Holthaus,225
90670,,Darron,Warren,205
90671,,Vernon,Mcgrath,185
90672,,James,Love,176
90673,,James,Underwood,203
90674,,Troy,Sellers,291
90675,,Adam,Adams,287
90676,,Lihua,Patel,286
90677,MEMP,John,Jackson,214
90678,,Jacob,Kozlov,200
90679,,Steven,Black,219
90680,,James,Beck,175
90681,,Tracey,Phillips,219
90682,,Robert,Dasilva,222
90683,,James,Lamaster,317
90684,,Elio,Warner,245
90685,,Roger,Boone,186
90686,,David,Upchurch,285
90687,,Bradley,Mcclendon,191
90688,,Jeff,Mack,223
90689,,Danny,Bauch,199
90690,,Gilbert,Machuca,315
90691,UTC,James,Kline,289
90692,,Brandon,Lacoste,186
90693,,Daniel,Blevins,200
90694,,Randy,Bomar,292
90695,,Joseph,Curtin,189
90696,,Brock,Story,231
90697,,Sterling,Lee,291
90698,CINC,Hubert,Snyder,219
90699,,Paul,Keener,193
90700,,Herman,Gottschalk,190
90701,,Edward,Savage,285
90702,DEL,Christopher,Santos,240
90703,PV,Sergio,Bissonnette,216
90704,,Gregory,Visage,206
90705,,Antonio,Garcia,206
90706,VAL,Leopoldo,Arevalo,194
90707,,David,Cremeans,226
90708,,Jan,Chrisman,289
90709,,David,Aldrich,204
90710,MOST,Jesus,Delcid,178
90711,LSU,Timothy,Jenson,192
90712,,Jesus,Pardo,194
90713,,Tien,Sinn,195
90714,,Earl,Butler,258
90715,,Albert,White,291
90716,,Joseph,Mackay,183
90717,DUKE,Todd,Stevenson,189
90718,,Michael,Fortenberry,237
90719,UNCO,Mitchell,Lee,193
90720,,Edward,Galarza,301
90721,ETSU,James,Bledsoe,181
90722,CUSE,Steven,Thompson,200
90723,,Peter,Orozco,298
90724,,Marcelo,Castro,295
90725,,Darian,Mathis,286
90726,,Fernando,Roman,272
90727,,Gilbert,Cantu,180
90728,,Michael,Trent,169
90729,,John,Welch,241
90730,,Charles,Holness,173
90731,,Manuel,Rios,197
90732,,Ian,Crowley,191
90733,,Kirby,Gerber,194
90734,AZST,Oscar,Perez,185
90735,,Michael,Vick,193
90736,,Timothy,Wansley,192
90737,MOST,Arturo,Quijano,205
90738,,Steven,Lingenfelter,230
90739,,Aaron,Richards,215
90740,,Benson,Green,222
90741,,Sergio,Rolen,193
90742,,Daniel,Jansen,247
90743,,Clark,Fast,227
90744,PV,Vernon,Hampson,192
90745,,Steven,Nierenberg,197
90746,,Willie,Grimes,194
90747,,David,Abney,290
90748,,Jae,Kim,198
90749,,Kevin,Purcell,239
90750,,James,Mayoral,302
90751,,Gary,Swift,235
90752,,Jin,Huang,181
90753,,Ricardo,Martin,233
90754,,Francis,Burley,182
90755,,Dennis,Hardison,189
90756,,Arturo,Blasquez,240
90757,,Steven,Mckee,246
90758,,Robert,Frith,273
90759,,Benjamin,Stevens,289
90760,,Preston,Williams,238
90761,,Juan,Varges,196
90762,,Mariusz,Bailey,216
90763,,Leighton,Choi,201
90764,,Harold,Whitemore,165
90765,,James,Marston,248
90766,,Daryl,Boatman,232
90767,UNCO,Michael,Grier,214
90768,,Igor,Gfeller,233
90769,,Kevin,Hinton,190
90770,,Phillip,Roberts,197
90771,,Luciano,Rodriguez,183
90772,,Jeffrey,Michaels,207
90773,ARK,James,White,195
90774,,Lee,Wilson,210
90775,,Fernando,Castro,225
90776,IDST,Roger,Sutherland,242
90777,,Michael,Yang,223
90778,CHST,Carlton,Smith,223
90779,,Troy,Hodges,193
90780,,Soon,Huang,202
90781,,Daniel,Harmon,281
90782,,Daniel,Romeo,202
90783,,Jaime,Martinez,208
90784,,Eric,Dameron,204
90785,,Steven,Siburt,196
90786,,Charles,Cosby,283
90787,,Daniel,Goodman,294
90788,UTC,Thomas,Bolley,242
90789,,Gabriel,Gallegos,204
90790,,Manuel,Baca,214
90791,,Timothy,Schafer,212
90792,VAL,Robert,Algren,285
90793,,Matthew,Collyer,221
90794,,Kenny,Shigeta,206
90795,WCU,Rudy,Allen,175
90796,,David,Rochelle,234
90797,CIT,Luis,Martinez,257
90798,RICH,Kevin,Zhang,189
90799,,Andres,Zapata,300
90800,CUSE,Cesar,Lee,265
90801,,Gregory,Mcdaniels,206
90802,,Kevin,Vivas,226
90803,,Michael,Favorite,272
90804,,Celso,Liamas,238
90805,,Luis,Gill,317
90806,,Charles,Sayah,295
90807,,Felix,Mendoza,193
90808,,Clifton,Wangler,197
90809,,Jeffrey,Scheuermann,236
90810,,Kenneth,Klement,236
90811,,Justin,Salvi,289
90812,,Jonas,Baier,290
90813,,Carlo,Lilly,231
90814,,John,Frank,286
90815,,John,Flanagan,224
90816,,Robert,Franco,253
90817,,Leroy,Gutierrez,313
90818,,Glenn,Smith,198
90819,MOST,Eric,Milender,192
90820,VAL,Pedro,Zepeda,284
90821,,George,Blanski,247
90822,,Kyle,Thompson,217
90823,,Jose,Alvarez,226
90824,,Patrick,Swartz,201
90825,,Melvin,Uzzle,220
90826,SDST,Daniel,Hardy,232
90827,BOIS,Don,Eckles,218
90828,,John,Brewer,185
90829,,Joseph,Frasier,177
90830,,Christopher,Kranz,231
90831,,Timothy,Swindell,239
90832,,Christopher,Christopher,232
90833,,Harold,Nogueira,285
90834,,Benjamin,Hong,226
90835,,Jose,Zetino,219
90836,,Jimmy,Garrett,193
90837,,Walter,Corpuz,295
90838,,Thomas,Oteri,289
90839,,Bernard,Buffington,223
90840,VAL,Michael,Broadbent,234
90841,,Gary,Robbins,224
90842,,Chris,Rogers,229
90843,,Peter,Judge,294
90844,,Robert,Shanor,246
90845,,Mario,Lua,271
90846,,Ronnie,Reyes,183
90847,,Mark,Anton,203
90848,MRSH,David,Quick,299
90849,,Bryan,Caputo,173
90850,,Eduardo,Salamanca,176
90851,,Gerald,Gilliam,273
90852,,James,Coleman,292
90853,,Gilbert,Cole,232
90854,,Martin,Rose,272
90855,,Adan,Arispe,221
90856,,Robert,Henderson,320
90857,,Ricardo,Nunez,290
90858,,Adam,Cruz,195
90859,,Ronald,Biller,232
90860,,Jesus,Ortiz,206
90861,,Gabriel,Giddens,289
90862,,Christopher,Graham,244
90863,,James,Moore,207
90864,,Steven,Gaskins,290
90865,,Adam,Robb,237
90866,,Ralph,Johnson,235
90867,,Charles,Giacoletti,288
90868,,Roy,Fana,193
90869,COLO,Robert,Genovese,234
90870,,John,Seres,243
90871,,Kang,Meng,190
90872,,Justin,White,299
90873,,Christopher,Depaz,296
90874,,Jose,Trevino,300
90875,,Donald,Foote,192
90876,,William,Evans,204
90877,,John,Perez,299
90878,,Jared,Graves,227
90879,,Robert,Onstad,201
90880,,John,Guzman,179
90881,,Michael,Brock,294
90882,,Jeffrey,Oriley,287
90883,,Stanley,Malison,302
90884,,Michael,Belcher,291
90885,,Peter,Sims,293
90886,,Randy,Hinkle,203
90887,,Randy,Morgan,219
90888,,Mark,Breadon,291
90889,,Albert,Mendez,194
90890,,John,Gluszek,190
90891,,Rick,Acuna,228
90892,,Dwaine,Oliver,193
90893,,James,Tadlock,195
90894,,Cesar,Quiroz,232
90895,CIT,Harry,Carter,285
90896,,Jeremy,Verdon,195
90897,,Jesse,Watson,201
90898,,James,Miles,295
90899,MRSH,Joshua,Tuma,246
90900,,Henry,Kimbrough,239
90901,,Damian,Otu,293
90902,,Jeffrey,Rivera,263
90903,,David,Morgan,291
90904,,Erick,Simmons,192
90905,,Peter,Rais,238
90906,,Daniel,Crossen,302
90907,,Robert,Mangini,302
90908,,Sterling,Curry,242
90909,,Cory,Acomb,272
90910,,Larry,Camerota,251
90911,,Isaiah,Velez,236
90912,,Dale,Robison,246
90913,,Terrance,Clowers,304
90914,,Eugene,Coates,230
90915,,Harold,Grant,284
90916,,Jerry,Hamilton,220
90917,WVU,Russ,Ward,190
90918,KANS,Sterling,Stelter,217
90919,KANS,Raiin,Russell,183
90920,TENN,Art,Major,222
90921,FSU,Mike,Howard,232
90922,UTST,Thomas,Anderson,300
90923,BAMA,Thatcher,Papafinkel,230
90924,LSU,Komatmi,Breaux,250
90925,IND,D'Brickashaw,Wallings-Clyde,230
90926,NIU,Rich,Dust,170
90927,ILLI,Richard,Izztrauss,231
90928,FLA,Sean,McIntyre,243
90929,WMU,Zion,Dowden,210
90930,WMU,Tucker,Adakwa,295
90931,BGSU,Nat,Turner,195
90932,BGSU,Charles,Tinner,235
90933,STAN,Ryan,Yancey,225
90934,STAN,Michael,Miller,238
90935,UTST,Casimir,Kowalski,300
90936,UTAH,Steve,Rogers,240
90937,MICH,Kurt,Siblings,225
90938,WVU,Geordi,LaForge,210
90939,UNLV,Jim,Johnson,250
90940,,Steven,Thompson,290
90941,,Thomas,Gilstrap,191
90942,USAF,Pierre,Love,240
90943,,Kevin,Salvatore,238
90944,,Michael,Carter,215
90945,,Tracey,Norwood,292
90946,,Mohammed,Pandya,231
90947,BAMA,Salvatore,Nantz,222
90948,BAMA,Richard,Villalobos,172
90949,,Milton,Jones,212
90950,,Calvin,Freeland,313
90951,BAMA,Dennis,Mcbride,237
90952,BAMA,Joseph,Lanier,180
90953,,Thomas,Hansen,219
90954,,Craig,Small,288
90955,,Peter,Thompson,282
90956,,Tracey,Jordan,171
90957,,Michael,Johnson,302
90958,AZST,Richard,Thompson,289
90959,,Hema,Hwang,268
90960,,Stephen,Roberts,192
90961,,Eddie,Hurtado,295
90962,AZST,Robert,Randolph,290
90963,AZST,Nicolas,Castillo,283
90964,AZST,Rodrigo,Quinones,243
90965,AZST,Harold,Yates,197
90966,AZST,Lance,Neely,240
90967,,Christopher,Abbott,185
90968,,John,Vowell,170
90970,BALL,Robert,Jensen,285
90971,,Eugene,Taylor,286
90972,UMD,Ralph,Cook,190
90973,ULM,Chitra,Tang,190
90974,,Scott,Russell,242
90975,,James,Moon,300
90976,,Johnny,Williams,234
90977,,Daniel,Downs,196
90978,,William,Powell,294
90979,,Delbert,Murrell,286
90980,,Craig,Schacht,289
90981,,Edward,Martinez,229
90982,,Chester,Dumas,238
90983,,Kyle,Angelov,201
90984,BUFF,Bruce,Walker,297
90985,BUFF,Chih,Go,205
90986,,James,Murphy,219
90987,BUFF,Michael,Burzynski,181
90988,,Vipul,Hanif,290
90989,BUFF,Kevin,Avila,285
90990,,Thomas,Henry,286
90991,,Lee,Dunlap,240
90992,BUFF,Katarzyna,Nelson,189
90993,,Chris,Hartman,235
90994,,Marlon,White,280
90995,,Michael,Ramadan,232
90996,,Earl,Delandro,222
90997,,Paul,Klein,219
90998,CAL,Sung,Saran,229
90999,RUTG,Rommel,Wang,288
91000,,Pedro,Young,290
91001,,Ryan,Hage,281
91002,CAL,Hong,Mock,187
91003,,Jeffrey,Barnes,221
91004,,John,Park,220
91005,CAL,Eugene,Wise,202
91006,CAL,Steve,Fullerton,174
91007,,Brandon,Murphy,191
91008,CAL,Jerry,Dickinson,307
91009,,Timothy,Silverman,296
91010,,John,Strausbaugh,222
91011,CINC,Larry,Chase,189
91012,CINC,Sean,Jacobson,237
91013,,Duane,Mullins,182
91014,,Timothy,Bowler,286
91015,,Peter,Ip,242
91016,,William,Gresham,276
91017,,Wayne,Bernadotte,285
91018,,Joey,Cassanova,245
91019,IAST,Richard,Kalian,220
91020,,Jan,Porter,198
91021,,Ray,Wilson,222
91022,,Tuan,Vu,237
91023,UKEN,Darryl,Oxendine,228
91024,UKEN,Lee,Craft,232
91025,UKEN,Jose,Sanchez,285
91026,,Gregory,Lecours,247
91027,UKEN,Raymond,Dade,194
91028,,Michael,Mcconnell,193
91029,,Michael,Ford,294
91030,UKEN,Dean,Waters,235
91031,LOU,Xiao,Rafique,292
91032,,Lawrence,George,215
91033,LOU,Hong,Chung,283
91034,,Marcos,Toscano,217
91035,LOU,John,Mehnert,243
91036,LOU,David,Ortiz,193
91037,UNT,Juan,Andrews,246
91038,,Jack,Holden,208
91039,BOIS,Antonella,Bycroft,278
91040,LSU,Octavio,Ramirez,294
91041,UMD,William,Burns,245
91042,,Michael,Whitzel,208
91043,,Jose,Contreras,288
91044,,Ellis,Simms,287
91045,,Harold,Manning,296
91046,,Michael,Patterson,215
91047,UMD,Jose,Hsu,228
91048,,Robert,Toussaint,239
91049,,Ronald,Lyles,291
91050,,Curtis,Mitchell,230
91051,,Kenneth,Theilen,219
91052,,Saul,Biggs,228
91053,,Bert,Fabre,189
91054,UMD,John,Cooper,288
91055,,Yong,Escober,232
91056,,Jacob,Goodwin,189
91057,DEL,Larry,Kuhns,197
91058,,John,Barger,290
91059,NCST,Richard,Fields,197
91060,,Joseph,Snipes,286
91061,,Keith,Dias,217
91062,,Kevin,Blalock,233
91063,NCST,Eric,Gittens,202
91064,NCST,Bret,Callahan,292
91065,NCST,Abraham,Glenn,301
91066,NEV,Todd,Ellis,172
91067,,Richard,Anastasi,238
91068,NEV,Richard,Greene,193
91069,NEV,Edward,Harris,290
91070,,David,Wilson,220
91071,,Philip,Gorospe,188
91072,NEV,James,Smith,208
91073,,John,Black,218
91074,,Ryan,Reed,238
91075,,Aurelio,Oh,183
91076,NEV,Albert,Arumugam,209
91077,NEV,Thomas,Macpherson,240
91078,,Christopher,Grayson,292
91079,,Terrence,French,255
91080,,Glenn,Guetersloh,244
91081,,Jeremy,Garrison,199
91082,DEL,Anh,Ra,289
91083,,Israel,Montes,187
91084,,David,Perkins,289
91085,,Douglas,Sitarz,293
91086,OHIO,Javier,Garza,196
91087,OHIO,Jeffrey,Morrison,229
91088,OHIO,Daniel,Alli,184
91089,,Christopher,Young,235
91090,,David,Robinson,247
91091,,David,Windhorn,218
91092,,Shawn,Moritz,294
91093,OKLA,James,Graves,205
91094,IDST,John,Gorges,188
91095,,Benjamin,Morris,290
91096,OKLA,Frank,Cross,297
91097,,Grover,Hervey,237
91098,SDST,Lawrence,Martinez,238
91099,,Mario,Tran,293
91100,,George,Morales,238
91101,OKST,William,Truesdell,219
91102,,Jeffrey,Glowacki,247
91103,,Erik,Wetzel,281
91104,,Jason,Cox,294
91105,OKST,Juanito,Guevarra,238
91106,,Steven,Williams,203
91107,,Joseph,Romo,214
91108,,Michael,Seamster,189
91109,MSST,Chris,Reeves,237
91110,,Brett,Bisi,285
91111,,Robert,Johnson,292
91112,,Richard,Wilson,215
91113,,Benjamin,Wiesner,300
91114,MISS,Peter,Estrada,228
91115,OREG,Phillip,Partee,202
91116,,Ernest,Lane,292
91117,OREG,Boyd,Riddle,242
91118,,Anthony,Dunlap,223
91119,,Michael,Walkin,194
91120,,Jason,Powell,287
91121,OREG,Allen,Luke,278
91122,,Lamont,Huitt,275
91123,ORST,Matthew,Durand,310
91124,,Juan,Paez,231
91125,,Mark,Whalen,189
91126,,Timothy,Mayes,230
91127,,Seng,Vanderwoude,289
91128,,Richard,Suzor,178
91129,,Scott,Aycock,289
91130,ORST,John,Cortez,170
91131,ORST,John,Sullivan,291
91132,,Jaime,Brannon,292
91133,,Norris,Weddington,222
91134,ORST,David,Papineau,236
91135,,Wade,Popow,183
91136,ORST,Scott,Gilbert,225
91137,ORST,Bradley,Antonicelli,197
91138,,Nalini,Weisman,224
91139,,Christopher,Cline,210
91140,UNT,Christopher,Schell,284
91141,,Edwin,Smith,205
91142,,Christian,Herren,182
91143,SJSU,John,Drayton,196
91144,,Randall,Watson,285
91145,SJSU,Robert,Krasky,237
91146,,David,Hoang,202
91147,,Paul,Beach,221
91148,,Robert,Hood,282
91149,SJSU,Arthur,Akerson,189
91150,,Robert,Mays,187
91151,,Samuel,Ingram,291
91152,,Hector,Cabello,314
91153,,James,Colburn,316
91154,,James,Nichols,219
91155,USF,Willie,Moore,213
91156,USF,Todd,Brown,205
91157,,Guillermo,Leyva,184
91158,USF,Nabil,Niemi,290
91159,,Daniel,Copley,237
91160,USF,Charles,Castleberry,291
91161,,Jeffrey,Blakeslee,186
91162,,Wayne,Ralston,297
91163,,Anthony,Garnette,299
91164,,Andre,Nenninger,285
91165,,Santiago,Garcia,231
91166,,Jeffrey,Fuentes,294
91167,,Gilberto,Montalvo,205
91168,,Uma,Han,284
91169,,Charles,Blumenberg,239
91170,,Victor,Dunnegan,287
91171,,Hang,Ting,190
91172,,Albert,Green,220
91173,CUSE,Jamie,Gentile,240
91174,,Ricardo,Esparza,295
91175,TCU,James,Weatherbee,222
91176,TAMU,Kevin,Zhong,233
91177,,Alan,Mathews,189
91178,,Will,Suarez,179
91179,TCU,Norman,Gilyard,228
91180,TCU,David,Boren,236
91181,,Johannes,Wheelwright,296
91182,TCU,Ricky,Hunley,239
91183,TCU,Hai,Hsia,192
91184,,Dennis,Bice,292
91185,TCU,Arthur,Schwartz,187
91186,,Juan,Cundiff,298
91187,,Leon,Wood,198
91188,TCU,David,Janis,192
91189,TCU,Vincent,Hammond,208
91190,,Louis,Orourke,218
91191,,Timothy,Andres,235
91192,TEMP,Robert,Schwin,201
91193,TEMP,Steven,Sawyer,187
91194,,Christopher,Cook,190
91195,,Larry,Petri,193
91196,,James,Newkirk,230
91197,TEX,Reuben,Malvoisin,289
91198,TEX,Richard,Hall,240
91199,TEX,Christopher,Hill,193
91200,,James,Witschey,212
91201,TAMU,Kenneth,Salter,292
91202,TAMU,Minh,Ahmed,207
91203,TAMU,Romeo,Bailey,227
91204,TAMU,Gil,Murphy,188
91205,,Andrew,Brazis,223
91206,TXST,John,Hong,196
91207,TXST,Edward,Bradshaw,238
91208,,Alex,Mclemore,196
91209,,Gregory,Lee,253
91210,,Walter,Tripp,171
91211,,Christopher,Adams,215
91212,,Raymond,Martin,291
91213,NHU,Glenn,Iyer,249
91214,,Gheorghe,Bayley,219
91215,,Jeffrey,Cubley,179
91216,,William,Royle,184
91217,,George,Mitteer,225
91218,,Jeffrey,Berry,302
91219,,George,Webb,269
91220,,Darryl,Mclean,206
91221,UNLV,Richard,Peckinpaugh,187
91222,,Joseph,Kang,293
91223,,Quintin,Pangle,189
91224,,Deric,Maningas,211
91225,,Joel,Vargas,301
91226,,Lance,Gross,297
91227,UNLV,Richard,Andersen,296
91228,,Stephen,Ross,283
91229,,Timothy,Clubbs,215
91230,USC,Bruce,Knighten,290
91231,,Daniel,Whitfield,217
91232,USC,Michael,Norton,235
91233,USC,Scott,Bakst,222
91234,,Brendan,Cottrell,296
91235,,Billy,Mcbride,249
91236,,Thomas,Anderson,192
91237,,Barry,Skanes,184
91238,VT,Daniel,Kovach,236
91239,,Darren,Salter,208
91240,,John,Lewis,236
91241,VT,Daniel,Wildes,234
91242,VT,Anila,Park,237
91243,VT,Frederick,Davis,194
91244,,Michael,Estell,295
91245,,Andre,Reynolds,195
91246,VT,Victor,Martinez,210
91247,,Lucio,Lopez,288
91248,,Dominick,Demoraes,226
91249,,Khalil,Blair,280
91250,,John,Rom,237
91251,VT,Robert,Turner,287
91252,VT,John,Boyd,226
91253,,Gerard,Lambert,222
91254,BOIS,Don,Liburd,296
91255,,Dale,Soper,180
91256,COLG,Gordon,Surrette,184
91257,,Sean,Hand,198
91258,,Venkat,Hak,248
91259,,Leonard,Morgan,233
91260,WASH,Arthur,Humbird,244
91261,,Joe,Caetano,279
91262,,Richard,Cochran,296
91263,WASH,Frank,Layell,270
91264,WASH,Trenton,Evans,182
91265,,Michael,Handshaw,295
91266,WASH,Albert,Barot,195
91267,,Isaac,Eley,213
91268,,Vladislav,Young,279
91269,,Sheng,Chang,279
91270,WAST,Christopher,Sheldon,227
91271,,Louis,Morris,186
91272,,Robert,Matera,240
91273,,Gary,Barre,230
91274,UMD,Mehrdad,Pokorney,286
91275,,Ryan,Harris,173
91276,,Luis,Mendoza,215
91277,RICH,Steven,Beck,197
91278,WKU,Samuel,Walla,197
91279,,Wayne,Gonzalez,237
91280,,Mark,Aull,183
91281,,Nicholas,Ricks,291
91282,WISC,Jesus,Sifuentes,193
91283,UNM,David,Nagarajan,236
91284,,Joseph,Scott,270
91285,KANS,Roger,Hein,226
91286,,Donald,Tucker,290
91287,,Fred,Kreider,219
91288,VT,Christopher,Gupta,226
91289,,Surinder,Fang,192
91290,BCU,Jeremy,Bivens,239
91291,,James,Schutte,218
91292,,James,Thornton,278
91293,,Patrick,Carter,193
91294,,Juan,Warren,292
91295,,Frank,Hirsch,286
91296,JMU,Robert,Lee,298
91297,,James,Simpkins,192
91298,,William,Taylor,292
91299,MOST,Paul,Tubbs,289
91300,,Gregg,Woten,245
91301,,Jerome,Telfort,228
91302,,Francis,Paredes,285
91303,DEL,Norman,Copple,190
91304,DEL,Mitchell,Wood,300
91305,DEL,Mohamed,Costner,228
91306,DEL,Michael,Yorke,197
91307,DEL,Jared,Freeman,289
91308,FSU,Mark,Howard,220
91309,OHST,Mack,Howard,220
91310,KANS,Zachary,Link,230
91311,WAST,Daniel,Boomhaus,210
91312,USC,Hung,Te,247
91313,GT,Didier,Essomba,294
91314,UNM,Jay,Ziminsky,192
91315,AUB,Rick,O'Shea,264
91316,WMU,Bruce,Baguen,190
91317,WVU,Benjamin,Sisko,295
91318,SDAK,Seymour Augustus,Papafinkel III,250
91319,KANS,Cerulean,Watters,196
91320,UTSA,Klemens,Jezierski,234
91321,IOWA,Jordan,Brooks,218
91322,NIU,TJ,Maxwell,214
91323,BUCK,Herm,Kohl,209
91324,ND,Marcus,Niemann,182
91325,WAKE,Buck,Sears,188
91326,UTSA,RH,Macy,198
91327,TNTC,Liam,O'Shaugnessy,210
91328,TENN,Loch,Downs,195
91329,IOWA,Maximus,Speed,218
91330,CMU,Ian,Kilmister,185
