PlayerID,Team,DrillPosition,Archetype,FirstName,LastName,Age,PositionDrill,PositionDrillAttribute,PositionDrillResult,TeamDrill,TeamDrillAttribute,TeamDrillResult,EventText,InjuryText,WeeksOut
20185,LV,QB,Pocket,Darius,Evans,22,dropback,throw_power,3,team_pass,throw_power,3,Receives praise in team meetings for attention to detail.,None,0
20874,LV,QB,Pocket,Xavier,Sendejo,22,dropback,throw_power,2,team_pass,throw_power,3,Impresses position coach with consistent effort.,None,0
46829,LV,QB,Pocket,James,Hixon,33,dropback,throw_power,0,team_pass,throw_power,0,,None,0
50173,LV,ILB,Speed,Dennis,Jones,32,runfit,run_defense,1,team_pass,man_coverage,0,,None,0
55336,LV,OT,Balanced,Nelson,Garcia,31,sled,run_block,-1,team_pass,pass_block,0,Shows up late to a team meeting.,None,0
60136,LV,FS,Ball Hawk,Timothy,Monahan,30,centerfield,zone_coverage,0,team_pass,man_coverage,0,,None,0
60146,LV,WR,Route Runner,James,Blanck,30,square,route_running,1,team_pass,route_running,2,,None,0
60872,LV,DE,Speed Rusher,Nicholas,Sarno,30,shed,run_defense,0,team_pass,pass_rush,1,,None,0
61727,LV,OLB,Coverage,John,Duffy,30,runfit,run_defense,2,team_pass,man_coverage,1,,None,0
62031,LV,CB,Man Coverage,Paul,Wade,30,jugs,catching,-1,team_pass,man_coverage,-1,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
62536,LV,CB,Man Coverage,Roger,Nettles,30,jugs,catching,0,team_pass,man_coverage,1,,None,0
63262,LV,C,Balanced,John,Rockhill,30,sled,run_block,1,team_pass,pass_block,1,,None,0
65126,LV,ILB,Run Stopper,Charles,Walker,29,runfit,run_defense,1,team_pass,man_coverage,0,,None,0
65271,LV,C,Run Blocking,Sean,Duell,29,sled,run_block,2,team_pass,pass_block,1,,None,0
65547,LV,WR,Possession,Rodolfo,Chavez,29,square,route_running,-1,team_pass,catching,0,,None,0
66561,LV,SS,Ball Hawk,Malik,Boyd,29,centerfield,zone_coverage,1,team_pass,man_coverage,1,,None,0
66795,LV,P,Balanced,Brian,Kelly,29,accuracy,punt_accuracy,2,team_pass,punt_accuracy,2,Receives praise in team meetings for attention to detail.,None,0
66960,LV,FS,Ball Hawk,John,Elder,29,centerfield,zone_coverage,-2,team_pass,zone_coverage,-2,Struggles with communication and timing on the field.,None,0
67662,LV,CB,Man Coverage,Kevin,Cordova,29,jugs,catching,1,team_pass,man_coverage,-1,Gets unusually frustrated after losing a rep in individual drills.,None,0
67924,LV,DT,Balanced,Mark,Tran,29,shed,run_defense,0,team_pass,pass_rush,1,Consistently shows good sportsmanship and camaraderie with teammates.,None,0
68434,LV,DT,Balanced,Sylvester,White,29,shed,run_defense,1,team_pass,pass_rush,1,,None,0
70006,LV,RB,Balanced,Adel,Fraire,28,speed,speed,1,team_pass,catching,1,,None,0
70061,LV,DT,Balanced,Brian,Ouimette,28,shed,run_defense,1,team_pass,pass_rush,0,,None,0
70128,LV,OG,Balanced,John,Mitchell,28,sled,run_block,0,team_pass,pass_block,0,,None,0
70268,LV,TE,Receiving,Wayne,Brooks,28,jugs,catching,2,team_pass,catching,1,Consistently shows good sportsmanship and camaraderie with teammates.,None,0
70657,LV,DE,Balanced,Jerome,Spivey,28,shed,run_defense,2,team_pass,pass_rush,0,,None,0
71119,LV,CB,Man Coverage,Stephen,Nelson,28,jugs,catching,1,team_pass,man_coverage,0,,None,0
71441,LV,SS,Zone Coverage,Mark,Schlegel,28,centerfield,zone_coverage,3,team_pass,zone_coverage,1,,None,0
71818,LV,K,Balanced,Alan,Rutherford,28,accuracy,kick_accuracy,-1,team_pass,kick_accuracy,2,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
215,LAC,ILB,Field General,Nathan,Burke,26,runfit,run_defense,2,speed,speed,0,,None,0
295,LAC,OT,Run Blocking,Gary,Albers,26,sled,run_block,2,speed,speed,1,,None,0
302,LAC,OLB,Run Stopper,Jack,Jackson,26,runfit,run_defense,2,speed,speed,-1,,None,0
317,LAC,DE,Speed Rusher,Rey,Easton,26,rip,pass_rush,1,speed,speed,1,,None,0
345,LAC,OG,Balanced,Diego,Johnson,26,sled,run_block,-2,speed,speed,-2,"Repeatedly forgets assignments, slowing down drills for others.",None,0
436,LAC,DE,Balanced,David,Forbath,26,rip,pass_rush,1,speed,speed,2,,None,0
856,LAC,DE,Run Stopper,Gabriel,Campbell,26,rip,pass_rush,3,speed,speed,2,Impresses position coach with consistent effort.,None,0
988,LAC,WR,Route Runner,Senorise,Calderon,26,arc,run_block,1,speed,speed,1,,Sprained Elbow,1
1350,LAC,TE,Vertical Threat,Josh,Hawkins,26,jugs,catching,1,speed,speed,2,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
1430,LAC,CB,Ball Hawk,Rasul,Miller,26,hipturn,man_coverage,-1,speed,speed,3,,None,0
5052,LAC,K,Power,Josh,Nelson,25,power,kick_power,1,speed,kick_accuracy,-1,Blows a key play during a scrimmage in front of the coaching staff.,None,0
5103,LAC,QB,Scrambler,Xavier,Means,25,speed,speed,2,speed,speed,1,,None,0
5247,LAC,CB,Man Coverage,Brad,Jones,25,hipturn,man_coverage,-2,speed,speed,0,Shows up late to a team meeting.,None,0
5400,LAC,CB,Man Coverage,Rocky,Rosario,25,hipturn,man_coverage,1,speed,speed,3,,None,0
5631,LAC,RB,Speed,Jermey,Longoria,25,speed,speed,3,speed,speed,1,,None,0
5784,LAC,DT,Balanced,Phillip,Bell,25,rip,pass_rush,1,speed,speed,3,,None,0
10006,LAC,C,Run Blocking,Jorge,Jacobs,24,sled,run_block,1,speed,speed,1,,None,0
10021,LAC,QB,Scrambler,Hiram,Maronde,24,speed,speed,2,speed,speed,2,,None,0
10075,LAC,RB,Receiving,Nick,Pounders,24,speed,speed,0,speed,speed,-1,"Consistently fails to execute assignments, prompting questions about future roster status.",None,0
10113,LAC,OLB,Pass Rush,Derrick,Vasquez,24,rip,pass_rush,1,speed,speed,2,,None,0
10126,LAC,DE,Run Stopper,Chad,Walters,24,rip,pass_rush,1,speed,speed,0,,None,0
10190,LAC,DE,Run Stopper,James,McKinnon,24,rip,pass_rush,2,speed,speed,0,Position coaches completly forget his name.,None,0
10277,LAC,CB,Man Coverage,Arnold,Smith,24,hipturn,man_coverage,0,speed,speed,1,,None,0
10334,LAC,OT,Balanced,J'Mon,Wolters,24,sled,run_block,3,speed,speed,2,"Responds well to coaching, quickly implementing feedback.",None,0
10359,LAC,OT,Run Blocking,Aqib,Lynch,24,sled,run_block,-2,speed,speed,1,Struggles with communication and timing on the field.,None,0
10366,LAC,CB,Man Coverage,Josh,Tom,24,hipturn,man_coverage,-1,speed,speed,-2,"Performs poorly in conditioning, noticeably lagging behind teammates.",None,0
10390,LAC,OT,Run Blocking,Da'Norris,White,24,sled,run_block,1,speed,speed,2,,None,0
10414,LAC,OG,Run Blocking,Tim,Robinson,24,sled,run_block,3,speed,speed,1,,None,0
15246,LAC,ILB,Run Stopper,JT,Jungmann,23,runfit,run_defense,4,speed,speed,6,Emerges as an early standout in minicamp reports.,None,0
15954,LAC,WR,Possession,Kam,Jackson,23,arc,run_block,3,speed,speed,1,,None,0
16514,LAC,WR,Route Runner,Zack,Beck,23,arc,run_block,3,speed,speed,1,,None,0
16521,LAC,ILB,Speed,Joey,Pamphile,23,runfit,run_defense,1,speed,speed,2,,None,0
19908,LAC,RB,Power,Pedro,Tavecchio,23,speed,speed,3,speed,speed,1,,None,0
20163,LAC,RB,Balanced,Harrison,Rodriguez,22,speed,speed,2,speed,speed,3,Completes all conditioning drills without issue.,None,0
20324,LAC,DT,Pass Rusher,Kendrick,Honeywell,22,rip,pass_rush,0,speed,speed,2,Completes all conditioning drills without issue.,None,0
47103,LAC,P,Balanced,Javier,Sanchez,33,power,punt_power,1,speed,punt_accuracy,0,,None,0
55202,LAC,TE,Vertical Threat,Sebastian,Moore,31,jugs,catching,0,speed,speed,2,,None,0
60310,LAC,QB,Scrambler,Miguel,Aguilera,30,speed,speed,-1,speed,speed,-1,Blows a key play during a scrimmage in front of the coaching staff.,None,0
60448,LAC,DT,Pass Rusher,Jesus,Gonzalez,30,rip,pass_rush,1,speed,speed,2,,None,0
62230,LAC,OLB,Run Stopper,Scott,Potash,30,runfit,run_defense,0,speed,speed,1,,None,0
63223,LAC,FS,Run Stopper,Mike,Schlueter,30,centerfield,zone_coverage,3,speed,speed,3,,None,0
65078,LAC,CB,Man Coverage,Alan,Laurent,29,hipturn,man_coverage,3,speed,speed,0,,None,0
65081,LAC,OG,Balanced,Ramon,Diaz,29,sled,run_block,0,speed,speed,1,,None,0
65351,LAC,OLB,Run Stopper,Alexander,Williams,29,runfit,run_defense,0,speed,speed,0,,None,0
65966,LAC,SS,Zone Coverage,Ellis,Jackson,29,centerfield,zone_coverage,0,speed,speed,2,,None,0
68090,LAC,TE,Receiving,Raymond,Sanchez,29,jugs,catching,0,speed,speed,2,,None,0
69992,LAC,WR,Route Runner,Richard,Maguire,28,arc,run_block,2,speed,speed,0,,None,0
70137,LAC,OLB,Pass Rush,William,Gustafson,28,rip,pass_rush,-1,speed,speed,-2,"Performs poorly in conditioning, noticeably lagging behind teammates.",None,0
70147,LAC,ILB,Field General,Michael,Price,28,runfit,run_defense,2,speed,speed,2,,None,0
70314,LAC,WR,Speed,Edwin,Garcia,28,arc,run_block,1,speed,speed,3,Completes all conditioning drills without issue.,None,0
71215,LAC,SS,Run Stopper,Benjamin,Silva,28,centerfield,zone_coverage,1,speed,speed,1,Completes all conditioning drills without issue.,None,0
71270,LAC,FS,Zone Coverage,Jason,Odrain,28,centerfield,zone_coverage,1,speed,speed,1,,None,0
282,DAL,CB,Man Coverage,Amara,Rodriguez,26,jugs,catching,1,team_pass,man_coverage,1,,None,0
1286,DAL,SS,Zone Coverage,Tanzel,Harvey,26,centerfield,zone_coverage,-2,team_pass,zone_coverage,0,Gets unusually frustrated after losing a rep in individual drills.,None,0
4986,DAL,TE,Receiving,Joe,Medeiros,25,square,route_running,2,team_pass,catching,2,,None,0
5037,DAL,CB,Man Coverage,Stephen,Mahtook,25,jugs,catching,2,team_pass,man_coverage,1,,None,0
5097,DAL,OLB,Speed,Michael,Garrett,25,runfit,run_defense,2,team_pass,man_coverage,1,,None,0
5100,DAL,WR,Red Zone Threat,Alex,Henderson,25,square,route_running,1,team_pass,catching,3,,None,0
5279,DAL,RB,Speed,Elijah,Randle,25,plyometrics,agility,2,team_pass,catching,-1,,None,0
5373,DAL,OG,Pass Blocking,Seth,Mazzoni,25,mirror,pass_block,1,team_pass,pass_block,2,,None,0
5583,DAL,CB,Man Coverage,Torrey,Solano,25,jugs,catching,1,team_pass,man_coverage,3,Consistently shows good sportsmanship and camaraderie with teammates.,None,0
5672,DAL,RB,Speed,Vladimir,Dawson,25,plyometrics,agility,1,team_pass,catching,3,,None,0
6375,DAL,CB,Man Coverage,Lyndon,Portis,25,jugs,catching,1,team_pass,man_coverage,1,,None,0
6596,DAL,OT,Pass Blocking,D.J.,Maile,25,mirror,pass_block,-1,team_pass,pass_block,-3,"Has an on-field meltdown during a scrimmage, leading to being pulled from practice.",None,0
6602,DAL,ILB,Run Stopper,Khalid,Bolt,25,runfit,run_defense,2,team_pass,man_coverage,2,,None,0
10054,DAL,OT,Run Blocking,Francisco,Smith,24,mirror,pass_block,1,team_pass,pass_block,1,,None,0
10117,DAL,OLB,Speed,Sam,Herrera,24,runfit,run_defense,1,team_pass,zone_coverage,-1,,None,0
10222,DAL,C,Run Blocking,Darius,Kontos,24,mirror,pass_block,5,team_pass,pass_block,2,Sets a strong example for fellow rookies with a positive attitude and work ethic.,None,0
10234,DAL,OG,Run Blocking,Jose,Moustakas,24,mirror,pass_block,-1,team_pass,pass_block,1,,None,0
10363,DAL,FS,Run Stopper,Mayckol,LaFromboise,24,centerfield,zone_coverage,2,team_pass,man_coverage,1,Position coaches completly forget his name.,None,0
11143,DAL,CB,Man Coverage,DaeSean,Thompson,24,jugs,catching,3,team_pass,man_coverage,2,,None,0
12471,DAL,WR,Possession,Doug,Rowe,24,square,route_running,2,team_pass,catching,1,,None,0
14961,DAL,OT,Pass Blocking,Deolis,Francisco,23,mirror,pass_block,-1,team_pass,pass_block,-2,Blows a key play during a scrimmage in front of the coaching staff.,None,0
15105,DAL,FB,Blocking,Anthony,Brown,23,lead,run_block,3,team_pass,pass_block,3,,None,0
15169,DAL,C,Balanced,Vernon,Johnson,23,mirror,pass_block,4,team_pass,pass_block,3,Completes all conditioning drills without issue.,None,0
15208,DAL,OT,Run Blocking,Jonathon,Callahan,23,mirror,pass_block,1,team_pass,pass_block,-1,"Performs poorly in conditioning, noticeably lagging behind teammates.",None,0
15301,DAL,QB,Pocket,Bam,Bozeman,23,dropback,throw_power,2,team_pass,throw_power,3,"Responds well to coaching, quickly implementing feedback.",None,0
15401,DAL,SS,Zone Coverage,James,Wilson,23,centerfield,zone_coverage,1,team_pass,zone_coverage,1,,None,0
15703,DAL,DE,Speed Rusher,Buddy,Hays,23,shed,run_defense,-2,team_pass,pass_rush,-2,"Demonstrates reckless behavior off the field, sparking disciplinary actions.",None,0
15736,DAL,RB,Balanced,Colby,Peterson,23,plyometrics,agility,1,team_pass,catching,0,Shows up late to a team meeting.,None,0
16067,DAL,DE,Run Stopper,Ryan,Jackson,23,shed,run_defense,2,team_pass,pass_rush,1,,None,0
16254,DAL,RB,Balanced,Chris,Brooks,23,plyometrics,agility,0,team_pass,catching,0,Position coaches completly forget his name.,None,0
16320,DAL,TE,Receiving,Lou,Jackson,23,square,route_running,1,team_pass,catching,1,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
16646,DAL,CB,Ball Hawk,Hector,Street,23,jugs,catching,-1,team_pass,zone_coverage,1,Blows a key play during a scrimmage in front of the coaching staff.,None,0
16737,DAL,DT,Balanced,Solomon,Lowe,23,shed,run_defense,-1,team_pass,pass_rush,0,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
18986,DAL,CB,Man Coverage,Dillon,Stewart,23,jugs,catching,1,team_pass,man_coverage,1,Gets unusually frustrated after losing a rep in individual drills.,None,0
20023,DAL,OLB,Coverage,Darius,Laguda,22,runfit,run_defense,0,team_pass,zone_coverage,4,"Responds well to coaching, quickly implementing feedback.",None,0
20383,DAL,OLB,Pass Rush,Dean,Treadwell,22,shed,run_defense,1,team_pass,pass_rush,-1,Gets called out in team meetings for lack of focus.,None,0
21026,DAL,WR,Red Zone Threat,David,Santana,22,square,route_running,3,team_pass,catching,1,,None,0
21716,DAL,WR,Speed,Chris,Morgan,22,square,route_running,2,team_pass,speed,3,,None,0
51073,DAL,OT,Run Blocking,Neil,Hankins,32,mirror,pass_block,-3,team_pass,pass_block,-2,Gets called out in team meetings for lack of focus.,None,0
55499,DAL,WR,Possession,Edwin,Chabolla,31,square,route_running,1,team_pass,catching,2,,None,0
56547,DAL,TE,Receiving,Henry,Green,31,square,route_running,1,team_pass,catching,1,,None,0
56920,DAL,C,Pass Blocking,Miguel,Robertson,31,mirror,pass_block,2,team_pass,pass_block,0,,None,0
60124,DAL,OT,Run Blocking,Kevin,Escobar,30,mirror,pass_block,0,team_pass,pass_block,1,,None,0
60329,DAL,DT,Pass Rusher,Eric,Simon,30,shed,run_defense,2,team_pass,pass_rush,1,,None,0
60470,DAL,DT,Balanced,Elliott,Grossman,30,shed,run_defense,1,team_pass,pass_rush,2,,None,0
60502,DAL,WR,Possession,Christopher,Lee,30,square,route_running,0,team_pass,catching,-1,Shows up late to a team meeting.,None,0
60682,DAL,DT,Pass Rusher,Jeff,Mcclellan,30,shed,run_defense,0,team_pass,pass_rush,1,,None,0
61260,DAL,OG,Balanced,Thomas,Jordan,30,mirror,pass_block,-2,team_pass,pass_block,-3,"Demonstrates reckless behavior off the field, sparking disciplinary actions.",None,0
62996,DAL,OLB,Coverage,Joseph,Patchen,30,runfit,run_defense,1,team_pass,man_coverage,1,,None,0
63499,DAL,P,Power,Mikhail,Coley,30,power,punt_power,2,team_pass,punt_power,2,"Responds well to coaching, quickly implementing feedback.",None,0
64830,DAL,QB,Field General,Cecilio,Fuentes,30,dropback,throw_power,1,team_pass,throw_accuracy,1,,None,0
66000,DAL,DE,Run Stopper,Sean,Wilson,29,shed,run_defense,-1,team_pass,pass_rush,-1,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
67873,DAL,OG,Run Blocking,Steven,Sarratt,29,mirror,pass_block,1,team_pass,pass_block,3,,None,0
69988,DAL,DE,Speed Rusher,Michael,Dewitt,28,shed,run_defense,1,team_pass,pass_rush,1,,None,0
70117,DAL,WR,Route Runner,Antonio,Arellano,28,square,route_running,3,team_pass,route_running,1,,None,0
70127,DAL,FB,Blocking,David,Vargas,28,lead,run_block,1,team_pass,pass_block,0,,None,0
70196,DAL,RB,Receiving,Timothy,Miller,28,plyometrics,agility,0,team_pass,route_running,1,,None,0
70306,DAL,K,Accuracy,Michael,Cox,28,power,kick_power,2,team_pass,kick_power,5,Quickly picks up the playbook and shows understanding in practice.,None,0
70324,DAL,FS,Zone Coverage,Jorge,Mendez,28,centerfield,zone_coverage,1,team_pass,zone_coverage,0,,None,0
71400,DAL,CB,Man Coverage,Jason,Smothers,28,jugs,catching,0,team_pass,man_coverage,2,,None,0
73300,DAL,ILB,Field General,Steven,Othon,28,runfit,run_defense,0,team_pass,man_coverage,2,,None,0
43,NYG,TE,Receiving,Marquis,Rudolph,26,jugs,catching,1,team_pass,catching,2,,None,0
55,NYG,OG,Pass Blocking,Wil,Castillo,26,lift,strength,3,team_pass,pass_block,1,,None,0
72,NYG,FB,Receiving,Telvin,Acuna,26,gauntlet,carrying,1,team_pass,catching,2,,None,0
400,NYG,OT,Balanced,Bruce,Allen,26,lift,strength,3,team_pass,pass_block,3,,None,0
423,NYG,SS,Run Stopper,Matt,Bass,26,speed,speed,3,team_pass,zone_coverage,0,Completes all conditioning drills without issue.,None,0
594,NYG,SS,Zone Coverage,Anthony,Ahmed,26,speed,speed,1,team_pass,zone_coverage,-1,Blows a key play during a scrimmage in front of the coaching staff.,None,0
1108,NYG,OG,Pass Blocking,Melky,Hughes,26,lift,strength,3,team_pass,pass_block,1,,None,0
1348,NYG,TE,Vertical Threat,Kevin,Sanchez,26,jugs,catching,3,team_pass,speed,2,,None,0
1579,NYG,WR,Route Runner,Vance,Osemele,26,jugs,catching,4,team_pass,route_running,5,Demonstrates unexpected versatility by excelling in an unfamiliar role.,None,0
5011,NYG,DE,Balanced,Chris,Whalen,25,lift,strength,1,team_pass,pass_rush,3,Makes a solid play during a scrimmage.,None,0
5124,NYG,FS,Man Coverage,Miles,Walsh,25,speed,speed,0,team_pass,man_coverage,0,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
5206,NYG,ILB,Field General,J.J.,Murray,25,speed,speed,0,team_pass,zone_coverage,-1,"Repeatedly forgets assignments, slowing down drills for others.",None,0
5227,NYG,QB,Scrambler,Wilfredo,Joseph,25,dropback,throw_power,1,team_pass,throw_accuracy,0,,None,0
5289,NYG,C,Line Captain,Alex,Moore,25,lift,strength,1,team_pass,pass_block,1,,None,0
5297,NYG,OT,Pass Blocking,Richard,Plutko,25,lift,strength,1,team_pass,pass_block,2,,None,0
5429,NYG,OT,Run Blocking,Darrel,Chapman,25,lift,strength,-3,team_pass,pass_block,-1,"Repeatedly forgets assignments, slowing down drills for others.",None,0
5715,NYG,WR,Route Runner,Wes,Osuna,25,jugs,catching,0,team_pass,route_running,2,Gets unusually frustrated after losing a rep in individual drills.,None,0
6558,NYG,DT,Balanced,L.J.,Campos,25,lift,strength,-1,team_pass,pass_rush,2,,None,0
10027,NYG,WR,Speed,Paul,Canha,24,jugs,catching,1,team_pass,speed,2,Gets unusually frustrated after losing a rep in individual drills.,None,0
10185,NYG,CB,Man Coverage,Sam,Voth,24,speed,speed,3,team_pass,man_coverage,4,Completes all conditioning drills without issue.,None,0
10571,NYG,OLB,Pass Rush,Xavier,Wheeler,24,lift,strength,4,team_pass,pass_rush,3,Consistently shows good sportsmanship and camaraderie with teammates.,None,0
11089,NYG,CB,Ball Hawk,David,Whitesell,24,speed,speed,2,team_pass,man_coverage,1,Shows up late to a team meeting.,None,0
11098,NYG,OLB,Speed,Steve,Thuney,24,speed,speed,2,team_pass,zone_coverage,3,Impresses position coach with consistent effort.,None,0
11428,NYG,RB,Balanced,Christian,Simon,24,gauntlet,carrying,4,team_pass,catching,5,Sets a strong example for fellow rookies with a positive attitude and work ethic.,None,0
11615,NYG,WR,Route Runner,Willie,Garcia,24,jugs,catching,1,team_pass,route_running,0,,None,0
14994,NYG,OLB,Pass Rush,Anthony,Singleton,23,lift,strength,1,team_pass,pass_rush,3,,Strained Biceps,0
15042,NYG,DE,Balanced,Jon,Walters,23,lift,strength,3,team_pass,pass_rush,2,,None,0
15117,NYG,CB,Man Coverage,Freddie,Koch,23,speed,speed,3,team_pass,man_coverage,3,Sets a strong example for fellow rookies with a positive attitude and work ethic.,None,0
15133,NYG,C,Run Blocking,Garrett,Witherspoon,23,lift,strength,2,team_pass,pass_block,3,,None,0
15181,NYG,FS,Zone Coverage,Tommy,Garcia,23,speed,speed,2,team_pass,zone_coverage,3,,None,0
15188,NYG,WR,Possession,Matt,Teheran,23,jugs,catching,3,team_pass,catching,2,,None,0
15259,NYG,OLB,Run Stopper,Tanner,Heston,23,speed,speed,1,team_pass,pass_rush,1,,None,0
15265,NYG,RB,Balanced,Jonathon,Perez,23,gauntlet,carrying,2,team_pass,catching,0,Struggles with conditioning drills.,None,0
15360,NYG,RB,Speed,Troy,Young,23,gauntlet,carrying,2,team_pass,catching,1,,None,0
15380,NYG,DE,Speed Rusher,Cordrea,Kaczmarski,23,lift,strength,4,team_pass,pass_rush,3,Makes a solid play during a scrimmage.,None,0
15387,NYG,WR,Red Zone Threat,Craig,Thomas,23,jugs,catching,0,team_pass,catching,2,Makes a solid play during a scrimmage.,None,0
15400,NYG,OG,Balanced,Wilton,Longa,23,lift,strength,1,team_pass,pass_block,-1,Struggles with conditioning drills.,Biceps Tear,11
15495,NYG,TE,Receiving,Jonathan,Burke,23,jugs,catching,1,team_pass,catching,3,,None,0
15521,NYG,OG,Balanced,D.J.,Acosta,23,lift,strength,-1,team_pass,pass_block,0,,None,0
15701,NYG,WR,Possession,Stefen,Foster,23,jugs,catching,2,team_pass,catching,2,Impresses position coach with consistent effort.,None,0
16166,NYG,QB,Field General,Eddie,Jensen,23,dropback,throw_power,0,team_pass,throw_accuracy,0,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
20233,NYG,DE,Balanced,Terrence,Shittu,22,lift,strength,0,team_pass,pass_rush,-1,Gets unusually frustrated after losing a rep in individual drills.,None,0
24985,NYG,CB,Ball Hawk,Donald,Dingus,22,speed,speed,2,team_pass,zone_coverage,3,,None,0
45236,NYG,FS,Zone Coverage,Jorge,Ramirez,33,speed,speed,3,team_pass,zone_coverage,3,Earns a shout-out in a press conference from the head coach.,None,0
45540,NYG,DT,Pass Rusher,Robert,Monzel,33,lift,strength,0,team_pass,pass_rush,1,,None,0
46381,NYG,C,Run Blocking,Mark,Transue,33,lift,strength,3,team_pass,pass_block,1,,None,0
50523,NYG,WR,Possession,Mathew,Madden,32,jugs,catching,2,team_pass,catching,0,,None,0
57519,NYG,K,Accuracy,Robert,Sterley,31,power,kick_power,-2,team_pass,kick_power,-2,Struggles with communication and timing on the field.,None,0
58164,NYG,P,Accuracy,Warner,Garcia,31,power,punt_power,0,team_pass,punt_power,2,,None,0
61578,NYG,DT,Balanced,Marvin,Scott,30,lift,strength,-1,team_pass,pass_rush,3,,Shoulder Tendonitis,1
62595,NYG,QB,Pocket,Rudy,Stokes,30,dropback,throw_power,2,team_pass,throw_power,1,Completes all conditioning drills without issue.,None,0
64676,NYG,OG,Balanced,Roger,Wnek,30,lift,strength,-1,team_pass,pass_block,1,,None,0
65798,NYG,OLB,Pass Rush,William,Blue,29,lift,strength,1,team_pass,pass_rush,-1,,None,0
70045,NYG,ILB,Run Stopper,Erik,Arredondo,28,speed,speed,0,team_pass,zone_coverage,0,,None,0
71450,NYG,OT,Balanced,Michael,Abston,28,lift,strength,0,team_pass,pass_block,1,,None,0
72532,NYG,CB,Ball Hawk,Matthew,Bradshaw,28,speed,speed,1,team_pass,zone_coverage,0,,None,0
12,PHI,SS,Run Stopper,Ryan,Reininger,26,centerfield,zone_coverage,2,film,football_iq,-1,,None,0
29,PHI,OLB,Pass Rush,Mark,Soto,26,rip,pass_rush,1,film,football_iq,-1,,None,0
751,PHI,DT,Nose Tackle,Aron,Perez,26,rip,pass_rush,6,film,football_iq,6,"Consistently executes plays at a high level, earning trust from the coaching staff.",None,0
818,PHI,CB,Ball Hawk,John,Robinson,26,film,football_iq,-2,film,football_iq,-1,Struggles with communication and timing on the field.,None,0
1128,PHI,OLB,Pass Rush,Brandon,Ramczyk,26,rip,pass_rush,0,film,football_iq,3,,None,0
4999,PHI,K,Accuracy,Elih,Obada,24,power,kick_power,2,film,kick_power,3,Makes a solid play during a scrimmage.,None,0
5105,PHI,WR,Route Runner,Denzel,Green,25,arc,run_block,2,film,football_iq,1,,None,0
5183,PHI,QB,Balanced,Daurice,Maile,25,film,football_iq,3,film,football_iq,2,,None,0
5199,PHI,DE,Run Stopper,Tyler,Hill,25,rip,pass_rush,3,film,football_iq,1,,None,0
5204,PHI,ILB,Coverage,Christian,Palardy,25,film,football_iq,-1,film,football_iq,2,,None,0
5230,PHI,OT,Run Blocking,Daryl,Shaw,25,sled,run_block,3,film,football_iq,0,,None,0
5922,PHI,CB,Ball Hawk,Nate,Semien,25,film,football_iq,3,film,football_iq,3,,None,0
10011,PHI,DE,Balanced,Whit,Wilson,24,rip,pass_rush,0,film,football_iq,3,Impresses position coach with consistent effort.,None,0
10034,PHI,TE,Vertical Threat,Sherman,Cobbs,24,jugs,catching,3,film,football_iq,3,,None,0
10087,PHI,DT,Balanced,Chris,Holmes,24,rip,pass_rush,1,film,football_iq,2,,None,0
10099,PHI,OG,Balanced,Frank,Valdes-Scantling,24,sled,run_block,5,film,football_iq,3,Demonstrates unexpected versatility by excelling in an unfamiliar role.,None,0
10139,PHI,OT,Balanced,Michael,Deayon,24,sled,run_block,3,film,football_iq,3,Receives praise in team meetings for attention to detail.,None,0
10235,PHI,RB,Receiving,DaQuan,Badgley,24,gauntlet,carrying,1,film,football_iq,4,Impresses position coach with consistent effort.,None,0
10236,PHI,QB,Pocket,Andrew,Moncrief,24,film,football_iq,4,film,football_iq,0,Consistently shows good sportsmanship and camaraderie with teammates.,None,0
10243,PHI,CB,Zone Coverage,Riley,Correa,24,film,football_iq,3,film,football_iq,2,Makes a solid play during a scrimmage.,None,0
10256,PHI,SS,Zone Coverage,Taylor,Armbrister,24,centerfield,zone_coverage,-1,film,football_iq,1,Shows up late to a team meeting.,None,0
10259,PHI,FS,Zone Coverage,Joe,Harris,24,centerfield,zone_coverage,3,film,football_iq,2,,None,0
10265,PHI,SS,Run Stopper,Keibert,House,24,centerfield,zone_coverage,0,film,football_iq,1,,None,0
10278,PHI,ILB,Coverage,Jarrod,Young,24,film,football_iq,1,film,football_iq,0,,None,0
10280,PHI,TE,Receiving,Johnathan,Kling,24,jugs,catching,2,film,football_iq,0,Gets unusually frustrated after losing a rep in individual drills.,None,0
10325,PHI,WR,Route Runner,Evan,Gordon,24,arc,run_block,3,film,football_iq,3,Demonstrates unexpected versatility by excelling in an unfamiliar role.,None,0
10429,PHI,C,Pass Blocking,Trayvon,Wadley,24,sled,run_block,0,film,football_iq,0,"Repeatedly forgets assignments, slowing down drills for others.",None,0
